,trades,Total return,Average Gain,Average Loss,Max Return,Max Loss,Gain/Loss Ratio,Batting Average
"(142, 'FANG', 'Diamondback Energy', 'Energy')",2,-17.69415926093265,0.0,-9.266974827140045,0.0,-10.644575317886106,-0.0,0.0
"(143, 'DLR', 'Digital Realty Trust Inc', 'Real Estate')",2,-9.390942037397298,1.6549432354647342,-10.866058178082195,1.6549432354647342,-10.866058178082195,0.1523039181589237,0.5
"(144, 'DFS', 'Discover Financial Services', 'Financials')",3,-21.47657683216664,3.958158189897598,-13.04053188094651,3.958158189897598,-15.96987229422947,0.303527358088887,0.3333333333333333
"(145, 'DISCA', 'Discovery Inc. (Class A)', 'Communication Services')",3,-37.94933918972776,0.6523410582418343,-20.605064419988068,0.6523410582418343,-32.382397053826594,0.03165925837188972,0.3333333333333333
"(146, 'DISCK', 'Discovery Inc. (Class C)', 'Communication Services')",5,-57.15456757573693,0.0,-14.688820201493025,0.0,-37.20930438869509,-0.0,0.0
"(147, 'DISH', 'Dish Network', 'Communication Services')",3,-47.60383444563778,0.0,-17.901191969077377,0.0,-38.87315872272875,-0.0,0.0
"(148, 'DG', 'Dollar General', 'Consumer Discretionary')",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(149, 'DLTR', 'Dollar Tree', 'Consumer Discretionary')",2,-18.94190802717004,0.0,-9.899532563464108,0.0,-13.404533989892986,-0.0,0.0
"(150, 'D', 'Dominion Energy', 'Utilities')",4,-3.448394965052426,12.021526490996237,-4.786279743358431,12.021526490996237,-7.206766598461655,2.511663992828172,0.25
"(151, 'DPZ', ""Domino's Pizza"", 'Consumer Discretionary')",3,-1.2549441724872934,18.088577049398413,-8.532341789153875,18.088577049398413,-10.626225641178566,2.1200014599030963,0.3333333333333333
"(152, 'DOV', 'Dover Corporation', 'Industrials')",2,18.1162058536136,30.088186819365404,-9.202973197232389,30.088186819365404,-9.202973197232389,3.269398505736584,0.5
"(153, 'DOW', 'Dow Inc.', 'Materials')",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(154, 'DTE', 'DTE Energy Co.', 'Utilities')",2,-10.71513547739249,3.6725233708561955,-13.877986548838317,3.6725233708561955,-13.877986548838317,0.2646294084471217,0.5
"(155, 'DUK', 'Duke Energy', 'Utilities')",2,1.2373500409060156,5.207365330523062,-3.773514598663996,5.207365330523062,-3.773514598663996,1.379977523438419,0.5
"(156, 'DRE', 'Duke Realty Corp', 'Real Estate')",3,-3.716303884078087,11.976203073515169,-7.27101607383403,11.976203073515169,-7.551933740210293,1.647115472157123,0.3333333333333333
"(157, 'DD', 'DuPont de Nemours Inc', 'Materials')",2,-9.316766172280389,3.874344749886549,-12.699103858540916,3.874344749886549,-12.699103858540916,0.305088043459131,0.5
"(158, 'DXC', 'DXC Technology', 'Information Technology')",1,5.763243770310966,5.763243770310966,0.0,5.763243770310966,0.0,0.0,1.0
"(159, 'ETFC', 'E*Trade', 'Financials')",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(160, 'EMN', 'Eastman Chemical', 'Materials')",1,11.841545735217206,11.841545735217206,0.0,11.841545735217206,0.0,0.0,1.0
"(161, 'ETN', 'Eaton Corporation', 'Industrials')",3,4.07821988087167,5.559299101891025,-6.429850542644633,10.003439374525836,-6.429850542644633,0.8646078264214916,0.6666666666666666
"(162, 'EBAY', 'eBay Inc.', 'Consumer Discretionary')",2,-10.450708181189016,1.9921639448986284,-12.19983148196554,1.9921639448986284,-12.19983148196554,0.16329438220876694,0.5
"(163, 'ECL', 'Ecolab Inc.', 'Materials')",2,13.748778815391738,26.873639568684226,-10.344828758685697,26.873639568684226,-10.344828758685697,2.597784863874199,0.5
"(164, 'EIX', ""Edison Int'l"", 'Utilities')",3,-39.286592690808455,0.0,-14.82988817500167,0.0,-27.186066919013786,-0.0,0.0
"(165, 'EW', 'Edwards Lifesciences', 'Health Care')",2,74.96265995453604,87.9785749832497,-6.924148153518816,87.9785749832497,-6.924148153518816,12.706050337547941,0.5
"(166, 'EA', 'Electronic Arts', 'Communication Services')",1,26.634014156793118,26.634014156793118,0.0,26.634014156793118,0.0,0.0,1.0
"(167, 'EMR', 'Emerson Electric Company', 'Industrials')",4,-51.01762957777303,7.461663858682033,-20.430576461621893,7.461663858682033,-47.30692851017335,0.36522042697613066,0.25
"(168, 'ETR', 'Entergy Corp.', 'Utilities')",1,44.6002708506704,44.6002708506704,0.0,44.6002708506704,0.0,0.0,1.0
"(169, 'EOG', 'EOG Resources', 'Energy')",2,-6.144864177923837,0.752840478044936,-6.846163962466001,0.752840478044936,-6.846163962466001,0.10996530059349638,0.5
"(170, 'EFX', 'Equifax Inc.', 'Industrials')",3,-49.9760795079268,0.0,-20.3200193974012,0.0,-28.49721482795734,-0.0,0.0
"(171, 'EQIX', 'Equinix', 'Real Estate')",1,8.993009656590246,8.993009656590246,0.0,8.993009656590246,0.0,0.0,1.0
"(172, 'EQR', 'Equity Residential', 'Real Estate')",2,-15.238006111039393,0.0,-7.92567798240032,0.0,-9.1428000406098,-0.0,0.0
