,trades,Total return,Average Gain,Average Loss,Max Return,Max Loss,Gain/Loss Ratio,Batting Average
FTV,37,63.15,5.811775963752308,-2.975770015853489,21.388359120652023,-8.058374488707154,1.9530326378684935,0.5135135135135135
FBHS,44,107.81,10.262515210608608,-3.645869527493628,102.72666240330412,-27.657044635642137,2.8148333705357875,0.45454545454545453
FOXA,18,-32.73,4.056796520726585,-5.733963537165687,11.728773214000654,-21.607696550244228,0.7075030202811282,0.3888888888888889
FOX,18,-33.8,3.0874358522984227,-5.248605128903794,10.214217939242776,-23.713486890566017,0.5882393086300348,0.3888888888888889
BEN,48,-28.91,4.4564864695571895,-3.0584737118182304,29.270186686629152,-9.88453236196679,1.457094907285587,0.3333333333333333
FCX,44,79.19,16.783246326455583,-5.6552070970443,86.61974710210332,-13.467742965075058,2.9677509662249797,0.36363636363636365
GPS,48,58.2,24.017489993194648,-3.9454126217109464,148.35166293910794,-12.564373248287108,6.0874469405380855,0.22916666666666666
GRMN,27,252.4,12.259579137767092,-2.1162329510378886,36.09099402424276,-8.29862890093349,5.7931141898884455,0.5185185185185185
IT,43,26.78,6.869281174116224,-2.549886362482325,18.887351479994585,-10.49395130819395,2.693955807281133,0.3488372093023256
GD,66,-10.04,4.153536743695017,-1.788599764341595,23.5866967339875,-8.048108626391869,2.3222281622205085,0.2878787878787879
GE,63,-4.24,8.142314929211034,-4.017309473109787,61.35130923934937,-12.28070899971917,2.0268079877122567,0.36507936507936506
GIS,49,37.36,3.810453262007629,-2.1226726260440283,27.03725007777291,-5.745274385647104,1.7951205547456817,0.4897959183673469
GM,41,44.31,11.076684351919091,-2.8273228026814796,36.90435320254728,-10.457016001701735,3.917728934741297,0.2926829268292683
GPC,48,43.54,8.368483487061079,-2.392226770057192,32.73457330684985,-6.495840108594397,3.498198244333253,0.3125
GILD,61,-46.89,3.2125713949188066,-2.576704306289019,15.163517746276533,-8.61478898853485,1.2467753428586326,0.2786885245901639
GPN,39,160.64,12.02379017241639,-3.0316486236457463,51.42076932170867,-22.985880386416625,3.9660896314418634,0.41025641025641024
GL,48,42.39,4.955189656383693,-2.0552846869769446,19.706383356790425,-7.819412374201439,2.410950506166681,0.4166666666666667
GS,45,-33.99,8.579359009689933,-4.614612177026422,38.23969670403289,-18.264183193326733,1.8591722728947346,0.3111111111111111
GWW,36,197.04,12.926000138523923,-2.5603618484380233,79.50389270372868,-17.913602087011938,5.0485052128118415,0.4166666666666667
HRB,57,-48.16,4.723051090280883,-3.3886592082259255,28.371776199870435,-17.41450921935448,1.393781669993766,0.2982456140350877
HAL,37,69.05,13.185602619954116,-4.589023237295459,47.067092933244645,-17.079759592120126,2.8732917525440667,0.3783783783783784
HBI,52,-30.82,7.3851595526919205,-4.329320609814143,48.81194808283789,-16.12900420030631,1.7058472259944184,0.34615384615384615
HIG,54,-36.26,5.930166700929924,-3.6391645355924283,38.160249150888184,-36.93524048507395,1.6295406934560428,0.3333333333333333
HAS,40,25.02,6.661826239806064,-2.7572108237999884,23.917681061166473,-11.014240122481578,2.416146847495954,0.375
HCA,48,57.27,10.351244562218483,-3.2005098136918657,36.501006519290094,-14.59716904341526,3.2342486556159225,0.3333333333333333
PEAK,41,55.72,5.222965746006169,-2.2456094917376515,15.188564664889581,-9.105022445383836,2.3258566394661258,0.4634146341463415
